,City_1,City_2,Avg_Price
1720,Berlin SXFBerlin (Schonefeld) SXF,Manchester MAN,51.919164350355516
1721,Toulouse TLS,Berlin TXLBerlin (Tegel) TXL,35.71736353077817
1722,Perpignan PGF,Brussels CRLBrussels (Charleroi) CRL,39.980000000000004
1723,London LTNLondon (Luton) LTN,Lisbon LIS,63.69108234069074
1724,Faro FAO,Dusseldorf NRNDusseldorf (Weeze) NRN,43.04973214285714
1725,Paris CDGParis (Charles de Gaulle) CDG,Copenhagen CPH,64.49646639059141
1726,Wroclaw WRO,Dublin DUB FR1927,47.400000000000006
1727,Poznan POZ,Cork ORK,49.553335227272704
1728,Malaga AGP,London STNLondon (Stansted) STN U23112,54.45685185185185
1729,Hamburg HAM,Thessaloni SKG,67.76406818181817
1730,Athens ATH,Wroclaw WRO,62.20290297157622
1731,Split SPU,Nantes NTE,62.78017441860465
1732,Split SPU,Milan MXPMilan (Malpensa) MXP U22932,75.5873795248805
1733,Vadso VDS,Kirkenes KKN,74.45045632333768
1734,Palma Mall PMI,Bordeaux BOD VY1227,82.56800000000001
1735,Naples NAP,Krakow KRK FR4045,85.07
1736,Madrid MAD,Lisbon LIS,56.26928777948018
1737,Thessaloni SKG,Manchester MAN,54.31395000000002
1738,Santorini JTR,Toulouse TLS,80.82632653061223
1739,Memmingen FMM,Barcelona GROBarcelona (Girona) GRO FR9554,120.3360714285714
1740,Catania CTA,Nantes NTE,111.42016369047619
1741,Toulouse TLS,Alicante ALC,27.275049504950506
1742,Bristol BRS,Cologne CGNCologne-Bonn CGN,39.30570281838962
1743,Milan MXPMilan (Malpensa) MXP,Santorini JTR,35.757946413137425
1744,Vienna VIE,Billund BLL,47.06470188599144
1745,Bologna BLQ,Copenhagen CPH,43.1977547171486
1746,Frankfurt FRA,Zadar ZAD,49.98
1747,Nantes NTE,Pula PUY,75.5223617967826
1748,Dublin DUB,London LGWLondon (Gatwick) LGW FR142,55.088765527950315
1749,Pula PUY,Berlin TXLBerlin (Tegel) TXL U25828,69.47455378764099
1750,Copenhagen CPH,Stuttgart STR OE2317,60.29402948472104
1751,Palma Mall PMI,Berlin TXLBerlin (Tegel) TXL FR2146,64.36335164419667
1752,Memmingen FMM,London STNLondon (Stansted) STN FR2405,67.24430000000001
1753,London STNLondon (Stansted) STN,Verona VRN FR4541,68.01785714285714
1754,Vienna VIE,Zadar ZAD,94.28792021604924
1755,Rimini RMI,London STNLondon (Stansted) STN FR6036,77.37
1756,Barcelona BCN,London STNLondon (Stansted) STN FR9811,75.44831746031744
1757,Milan MXPMilan (Malpensa) MXP,Hamburg HAM EW7823,80.33
1758,Katowice KTW,Split SPU,116.68003249696204
1759,Dublin DUB,Rome CIARome (Ciampino) CIA FR9432,90.58849300699299
1760,Dublin DUB,Eindhoven EIN FR1964,103.01911586655413
1761,Santorini JTR,Athens ATH FR1237,136.66044642857142
1762,Pula PUY,London STNLondon (Stansted) STN LS1538,122.16576044568244
1763,Dublin DUB,Budapest BUD FR1025,144.8307039170507
1764,Palermo PMO,Rome FCORome (Fiumicino) FCO FR4901,140.87738095238097
1765,Athens ATH,Copenhagen CPH DY3375,174.51482758620688
1766,Heraklion HER,Rome FCORome (Fiumicino) FCO VY6265,260.93318855932205
1767,Barcelona BCN,St Petersb LED,310.91802241581604
1768,Tangier TNG,Antwerp ANRAntwerp-Deurne ANR,203.65323486970544
1769,Bucharest OTPBucharest (Otopeni) OTP,Vienna VIE,65.66239880952381
1770,Budapest BUD,Ibiza IBZ,193.68902439024393
1771,Paris CDGParis (Charles de Gaulle) CDG,Catania CTA U23883,158.48380952380953
1772,Bordeaux BOD,Lille LIL U24329,36.59492307692308
1773,Berlin SXFBerlin (Schonefeld) SXF,Basel-Mulh BSLBasel-Mulhouse-Freiburg (BSL) BSL U24637,63.7375
1774,Berlin TXLBerlin (Tegel) TXL,Palma Mall PMI FR280,87.52
1775,Toulouse TLS,London STNLondon (Stansted) STN,38.122929704670334
1776,Milan BGYMilan (Bergamo) BGY,Vienna VIE,55.69407895884746
1777,London STNLondon (Stansted) STN,Szczecin SZZ,44.60191535931588
1778,Bordeaux BOD,Brussels CRLBrussels (Charleroi) CRL,46.48128252619006
1779,Bordeaux BOD,Luxembourg LUX U24483,37.96225154593637
1780,Rome CIARome (Ciampino) CIA,Warsaw WMIWarsaw (Modlin) WMI,52.520320494186045
1781,Paris BVAParis (Beauvais) BVA,Dublin DUB,64.80555472803094
1782,London STNLondon (Stansted) STN,Pula PUY,74.76197988850873
1783,Billund BLL,Palma Mall PMI,47.09465462198389
1784,Bydgoszcz BZG,Birmingham BHX FR1213,54.63078226857888
1785,Dubrovnik DBV,London LGWLondon (Gatwick) LGW,54.901361306787024
1786,Toulouse TLS,Dubrovnik DBV,82.23599347909474
1787,Valencia VLC,Copenhagen CPH,63.749165092854895
1788,Milan BGYMilan (Bergamo) BGY,Krakow KRK FR6876,53.06815789473684
1789,Naples NAP,Milan MXPMilan (Malpensa) MXP U22888,50.557500000000005
1790,Barcelona BCN,Berlin SXFBerlin (Schonefeld) SXF FR133,70.33
1791,Athens ATH,Katowice KTW,62.30516986230383
1792,London LTNLondon (Luton) LTN,Bordeaux BOD U22033,63.16724465954606
1793,Vienna VIE,Ibiza IBZ OE580,102.56856210443038
1794,Athens ATH,Brussels CRLBrussels (Charleroi) CRL FR1196,88.26502494412674
1795,Copenhagen CPH,Nantes NTE TO4669,81.87809725158561
1796,Poznan POZ,Paris BVAParis (Beauvais) BVA FR6683,85.53125
1797,Brussels BRU,Riga RIX BT604,367.5102852876872
1798,Budapest BUD,St Petersb LED,240.62576726584672
1799,Venice VCEVenice (Marco Polo) VCE,Athens ATH,98.83179419525067
1800,Malmo MMX,Vienna VIE,49.4624285426731
1801,Madrid MAD,Frankfurt FRA,57.60788552507096
1802,Faro FAO,London LGWLondon (Gatwick) LGW BY4721,218.90727272727273
1803,Athens ATH,Catania CTA FR8251,69.56333333333333
1804,Alicante ALC,Barcelona BCN VY1317,227.68
1805,Venice TSFVenice (Treviso) TSF,Prague PRG FR8261,41.35
1806,London STNLondon (Stansted) STN,Poitiers PIS,35.779410145330836
1807,London LTNLondon (Luton) LTN,Cork ORK,49.91739881251834
1808,Vienna VIE,Berlin SXFBerlin (Schonefeld) SXF,33.13694880271216
1809,London LGWLondon (Gatwick) LGW,Aarhus AAR,34.009164891951144
1810,La Rochell LRH,Porto OPO,50.17213679892198
1811,Cologne CGNCologne-Bonn CGN,Berlin TXLBerlin (Tegel) TXL U25902,71.33168060459312
1812,Kirov KVXKirov (Pobedilovo) KVX,Moscow VKOMoscow (Vnukovo) VKO,58.522222222222226
1813,Dublin DUB,London SENLondon (Southend) SEN FR2187,63.282960467970966
1814,Bremen BRE,Gdansk GDN W61670,65.67
1815,Bristol BRS,Milan BGYMilan (Bergamo) BGY FR8262,67.43625
1816,Bristol BRS,Venice VCEVenice (Marco Polo) VCE FR8240,67.16363636363636
1817,Bordeaux BOD,Naples NAP FR6503,73.58952380952381
1818,Katowice KTW,London STNLondon (Stansted) STN FR8267,79.23661411353532
1819,Gdansk GDN,London LTNLondon (Luton) LTN W61609,79.98817028985508
1820,Porto OPO,Dublin DUB FR7073,93.89258620689655
1821,Corfu CFU,Liverpool LPL FR4206,97.56207558139533
1822,Venice TSFVenice (Treviso) TSF,Eindhoven EIN FR4853,143.36999999999998
1823,London LGWLondon (Gatwick) LGW,Berlin TXLBerlin (Tegel) TXL U28123,160.38338414634146
1824,Brussels CRLBrussels (Charleroi) CRL,Prague PRG FR2121,187.47618073003014
1825,Moscow SVOMoscow (Sheremetyevo) SVO,Prague PRG OK4907,269.60383720930236
1826,Brussels BRU,Prague PRG OK637,311.82764389233955
1827,Geneva GVA,Barcelona BCN,67.8855196932721
1828,Malaga AGP,Porto OPO,41.566160320326404
1829,London LTNLondon (Luton) LTN,Tromso TOS,187.91337255639098
1830,Eindhoven EIN,Malaga AGP,173.81071428571425
1831,Rhodes RHO,Bordeaux BOD U21794,93.52925925925926
1832,Lisbon LIS,Warsaw WMIWarsaw (Modlin) WMI,82.9207142857143
1833,Dubrovnik DBV,Nantes NTE V72217,123.87916666666666
1834,Gdansk GDN,Alicante ALC FR1427,86.50999999999999
1835,Krakow KRK,Rome FCORome (Fiumicino) FCO,43.034285714285716
1836,Dusseldorf NRNDusseldorf (Weeze) NRN,London STNLondon (Stansted) STN,21.495297305878076
1837,London STNLondon (Stansted) STN,La Rochell LRH,50.417314074593904
1838,London SENLondon (Southend) SEN,Faro FAO,57.712889739111276
1839,Poznan POZ,London STNLondon (Stansted) STN,46.05466045591046
1840,Bordeaux BOD,Berlin SXFBerlin (Schonefeld) SXF,34.4574282127594
1841,Krakow KRK,Liverpool LPL,35.94875
1842,Zaragoza ZAZ,Brussels CRLBrussels (Charleroi) CRL,38.07874662056402
1843,Naples NAP,Zakinthos ZTH,48.765
1844,Krakow KRK,Copenhagen CPH,58.647286753541835
1845,Dubrovnik DBV,Strasbourg SXB,57.59517162471396
1846,Moscow VKOMoscow (Vnukovo) VKO,Rostov ROVRostov-on-Don ROV,57.24831876420096
1847,Brussels CRLBrussels (Charleroi) CRL,Glasgow GLA FR2558,63.19148876404495
1848,Valencia VLC,London STNLondon (Stansted) STN FR8322,82.98090909090908
1849,Bordeaux BOD,London LTNLondon (Luton) LTN U22034,62.175058823529426
1850,Krakow KRK,Milan BGYMilan (Bergamo) BGY FR6877,104.49944848804499
1851,Split SPU,London LTNLondon (Luton) LTN U22244,96.86457712402297
1852,Faro FAO,Manchester MAN FR9125,132.46817307692308
1853,Paris ORYParis (Orly) ORY,Pisa PSA U24205,150.16416666666666
1854,Zakinthos ZTH,Manchester MAN MT1831,229.10181818181817
1855,Kos KGS,Karlsruhe FKBKarlsruhe-Baden Baden FKB X34421,267.385
1856,Milan BGYMilan (Bergamo) BGY,Valencia VLC,107.02958196721312
1857,Barcelona GROBarcelona (Girona) GRO,Moscow VKOMoscow (Vnukovo) VKO,153.08428168293082
1858,London LTNLondon (Luton) LTN,Menorca MAH,56.37285714285714
1859,Rhodes RHO,Amsterdam AMS U27990,197.3475
1860,Kirkenes KKN,Vardoe VAW,98.0
1861,Riga RIX,Nice NCE,403.27
1862,Birmingham BHX,Rhodes RHO,169.885
1863,Stockholm NYOStockholm (Skavsta) NYO,Pisa PSA,42.28
1864,Sofia SOF,London STNLondon (Stansted) STN,59.803333333333335
1865,Toulouse TLS,Palma Mall PMI,31.780092741935476
1866,Milan MXPMilan (Malpensa) MXP,Bristol BRS,53.13984850042956
1867,London STNLondon (Stansted) STN,Wroclaw WRO,56.79239799577391
1868,Hamburg HAM,Bordeaux BOD,39.63350730749106
1869,London STNLondon (Stansted) STN,Knock NOC,55.96404481405672
1870,Vienna VIE,Nis INI W62829,39.2368805488297
1871,Porto OPO,Madrid MAD FR5483,55.55774082568807
1872,London STNLondon (Stansted) STN,Memmingen FMM FR2404,60.04183547008547
1873,Paris CDGParis (Charles de Gaulle) CDG,Milan MXPMilan (Malpensa) MXP U22778,55.701553719008274
1874,London STNLondon (Stansted) STN,Venice VCEVenice (Marco Polo) VCE FR794,67.23400000000001
1875,Athens ATH,Heraklion HER,68.18977044120368
1876,Warsaw WMIWarsaw (Modlin) WMI,London STNLondon (Stansted) STN FR2670,78.39180769230768
1877,Athens ATH,Bristol BRS U26062,85.53332420411985
1878,Gdansk GDN,Bristol BRS FR8255,83.43
1879,Krakow KRK,Manchester MAN FR2142,69.0644
1880,Corfu CFU,London SENLondon (Southend) SEN FR2710,106.02186821705428
1881,Farranfore KIR,London LTNLondon (Luton) LTN FR843,99.7509955922865
1882,Zadar ZAD,Vienna VIE EW5991,91.0289488372093
1883,Dubrovnik DBV,London STNLondon (Stansted) STN U23026,107.53193891441745
1884,Rimini RMI,Moscow VKOMoscow (Vnukovo) VKO,116.83202592936495
1885,Oslo OSLOslo (Gardermoen) OSL,London LGWLondon (Gatwick) LGW DY1302,131.41675165343915
1886,Paris BVAParis (Beauvais) BVA,Budapest BUD FR8414,149.19649228074252
1887,Pisa PSA,Cagliari CAG FR9931,139.05169117647057
1888,Dublin DUB,Berlin TXLBerlin (Tegel) TXL EI330,150.99190821256042
1889,London LGWLondon (Gatwick) LGW,Shannon SNN,90.16700620070797
1890,Prague PRG,Kazan KZN,289.4122212042503
1891,Stockholm NYOStockholm (Skavsta) NYO,Krakow KRK,48.492621587743734
1892,Stuttgart STR,Corfu CFU,116.5526582278481
1893,Cagliari CAG,Nantes NTE,197.2023182447637
1894,Katowice KTW,Naples NAP,73.99082465277777
1895,Duesseldor DUS,Dubrovnik DBV,114.21444055944056
1896,Hamburg HAM,Venice TSFVenice (Treviso) TSF,39.55
1897,Athens ATH,Berlin SXFBerlin (Schonefeld) SXF,52.58593430656924
1898,Stuttgart STR,Berlin TXLBerlin (Tegel) TXL U25596,130.4494285714286
1899,Kirkenes KKN,Batsfjord BJF,98.0
1900,Oslo OSLOslo (Gardermoen) OSL,Bordeaux BOD,85.2645945945946
1901,Amsterdam AMS,Vienna VIE,52.57555555555555
1902,Bordeaux BOD,Venice VCEVenice (Marco Polo) VCE,36.42959329020027
1903,Palma Mall PMI,Nice NCE,35.558291149942185
1904,Lyon LYS,Catania CTA,30.29547094636942
1905,Venice VCEVenice (Marco Polo) VCE,Lanzarote ACE,30.061967213114755
1906,Vienna VIE,Warsaw WAW,34.986284955625806
1907,Split SPU,Venice VCEVenice (Marco Polo) VCE,36.77104278823172
1908,Nice NCE,Berlin SXFBerlin (Schonefeld) SXF,39.938754023092805
1909,Brussels BRU,Bordeaux BOD,34.426787773569
1910,Toulouse TLS,Lisbon LIS,46.065515186367705
1911,Brussels CRLBrussels (Charleroi) CRL,Sevilla SVQ,48.67138775510204
1912,Rhodes RHO,Naples NAP,45.74678571428572
1913,Strasbourg SXB,Bordeaux BOD V72411,51.019999999999996
1914,Lisbon LIS,Bordeaux BOD U27637,54.88621322106083
1915,Nuernberg NUE,Budapest BUD FR219,59.3649890741158
1916,Gdansk GDN,Barcelona REUBarcelona (Reus) REU,59.30363636363638
1917,Stuttgart STR,Budapest BUD OE2350,60.76600961538462
1918,Palma Mall PMI,Milan MXPMilan (Malpensa) MXP U22740,59.94130100688923
1919,Manchester MAN,Venice TSFVenice (Treviso) TSF FR1279,64.614
1920,Gdansk GDN,London STNLondon (Stansted) STN FR2375,63.954365449295985
1921,Billund BLL,London STNLondon (Stansted) STN FR5173,71.8953628653733
1922,Milan MXPMilan (Malpensa) MXP,Krakow KRK U22593,73.99474576271186
1923,Naples NAP,Malaga AGP FR3536,77.75324324324325
1924,Pisa PSA,Gdansk GDN FR1415,78.02953488372093
1925,Moscow VKOMoscow (Vnukovo) VKO,Istanbul SAWIstanbul (Sabiha Gokcen) SAW DP1883,184.22326530612247
1926,Budapest BUD,Toulouse TLS,189.44670565471034
1927,Eindhoven EIN,Faro FAO,87.91719399038462
1928,Liverpool LPL,Barcelona BCN,56.672144970414195
1929,Stockholm NYOStockholm (Skavsta) NYO,Bremen BRE,32.95899694014152
1930,Berlin TXLBerlin (Tegel) TXL,Birmingham BHX,199.4415625
1931,Corfu CFU,Vienna VIE,71.86078680203047
1932,Mikonos JMK,Bari BRI V71605,135.40621951219512
1933,Paris CDGParis (Charles de Gaulle) CDG,Nice NCE U23991,70.43142857142857
1934,Thessaloni SKG,London LGWLondon (Gatwick) LGW BY4193,367.9706818181819
1935,Ibiza IBZ,Barcelona BCN VY3541,89.98
1936,Nantes NTE,Ibiza IBZ,49.769798300049764
1937,Berlin TXLBerlin (Tegel) TXL,Milan MXPMilan (Malpensa) MXP,38.87068890663177
1938,Valencia VLC,Nantes NTE,26.57587939698493
1939,Paris CDGParis (Charles de Gaulle) CDG,Milan MXPMilan (Malpensa) MXP,37.48558766813935
1940,Shannon SNN,Bristol BRS,30.15119848805619
1941,Naples NAP,Exeter EXT,31.992500000000003
1942,Liverpool LPL,Dublin DUB,54.36674739266542
1943,Manchester MAN,Lisbon LIS,73.56818827283608
1944,Copenhagen CPH,Gdansk GDN FR6845,49.34755952380953
1945,Wroclaw WRO,Cork ORK,83.03955199425263
1946,Krakow KRK,Thessaloni SKG FR2777,55.38
1947,Brussels BRU,Dublin DUB,63.04575038967677
1948,Warsaw WAW,Geneva GVA U21342,72.99770905745247
1949,Bordeaux BOD,London LGWLondon (Gatwick) LGW U28020,70.20694186046511
1950,Copenhagen CPH,Cologne CGNCologne-Bonn CGN FR408,78.92436558233851
1951,Santorini JTR,Toulouse TLS V72935,140.54454710144927
1952,Oslo TRFOslo (Torp) TRF,Alicante ALC DY5331,152.02986150409066
1953,Brussels BRU,Barcelona BCN FR2938,190.29396384537182
1954,Salzburg SZG,Berlin TXLBerlin (Tegel) TXL EW8143,224.59233682178768
1955,Dubrovnik DBV,Prague PRG OK4825,480.18201612903226
1956,Geneva GVA,Krakow KRK,71.6838697203977
1957,Riga RIX,Milan BGYMilan (Bergamo) BGY,143.76333333333332
1958,Kos KGS,Ostend OSTOstend-Bruges OST,126.48467592592593
1959,Malaga AGP,Karlsruhe FKBKarlsruhe-Baden Baden FKB FR5157,173.8918811881188
1960,Cologne CGNCologne-Bonn CGN,Berlin TXLBerlin (Tegel) TXL EW8057,122.01272727272726
1961,Sochi AER,Nizhnekams NBC,56.846000000000004
1962,Malaga AGP,Billund BLL FR2531,59.78
1963,Rotterdam RTM,Salzburg SZG,117.75860465116278
1964,Krakow KRK,Szczecin SZZ,20.585632246990695
1965,Granada GRX,Bordeaux BOD,24.557465909090933
1966,Aarhus AAR,London STNLondon (Stansted) STN,33.03045644556932
1967,Milan MXPMilan (Malpensa) MXP,Almeria LEI,30.98
1968,Bologna BLQ,Bristol BRS,31.866875000000004
1969,Billund BLL,Barcelona GROBarcelona (Girona) GRO,50.85976286257044
1970,Bari BRI,Dubrovnik DBV,67.35281765477728
1971,Split SPU,London LGWLondon (Gatwick) LGW,55.596038493542196
1972,Nuernberg NUE,Pisa PSA FR2788,55.95357972136223
1973,Athens ATH,Rhodes RHO,58.51057765151508
1974,Billund BLL,Malta MLA FR7792,64.48848684210526
1975,Berlin SXFBerlin (Schonefeld) SXF,Rome CIARome (Ciampino) CIA FR134,50.105000000000004
1976,Dublin DUB,London STNLondon (Stansted) STN FR202,62.16212997827527
1977,Faro FAO,Knock NOC,74.63320772058825
1978,Vienna VIE,Eindhoven EIN OE148,75.87372315105074
1979,Oslo OSLOslo (Gardermoen) OSL,Kristiansa KRS,76.65618669690099
1980,Bydgoszcz BZG,London STNLondon (Stansted) STN FR2463,84.93352678571429
1981,Dubrovnik DBV,Marseille MRS V72251,105.1726182033097
1982,Riga RIX,Vienna VIE,264.46144099636547
1983,Rome FCORome (Fiumicino) FCO,Nice NCE,181.74508935679864
1984,Rijeka RJK,Duesseldor DUS EW9963,111.02479452054793
1985,Cologne CGNCologne-Bonn CGN,Berlin TXLBerlin (Tegel) TXL EW8051,122.01272727272726
1986,Salzburg SZG,Palma Mall PMI EW6821,91.44454545454546
1987,Ibiza IBZ,Brussels CRLBrussels (Charleroi) CRL FR6457,87.53392156862746
1988,Rhodes RHO,Venice VCEVenice (Marco Polo) VCE U23318,150.90070175438595
1989,Dubrovnik DBV,Basel-Mulh BSLBasel-Mulhouse-Freiburg (BSL) BSL U21212,128.10250000000002
1990,Venice VCEVenice (Marco Polo) VCE,Bristol BRS U23361,58.59
1991,Bristol BRS,Alicante ALC,67.48625
1992,Venice TSFVenice (Treviso) TSF,Berlin SXFBerlin (Schonefeld) SXF,40.547740473616685
1993,Verona VRN,Palma Mall PMI,28.0
1994,Copenhagen CPH,Manchester MAN,42.59549304523203
1995,Porto OPO,Nice NCE,29.45263460653475
1996,Leeds LBA,Warsaw WMIWarsaw (Modlin) WMI,34.662
1997,Toulouse TLS,Berlin SXFBerlin (Schonefeld) SXF,45.612290843524676
1998,Copenhagen CPH,Brussels CRLBrussels (Charleroi) CRL,58.77096472143703
1999,Oslo OSLOslo (Gardermoen) OSL,London STNLondon (Stansted) STN,36.32346354166667
2000,Malaga AGP,Vienna VIE,119.1484523318069
2001,Brussels CRLBrussels (Charleroi) CRL,Valencia VLC,51.572429900784186
2002,Naples NAP,Heraklion HER,98.51661290322579
2003,Berlin TXLBerlin (Tegel) TXL,Palma Mall PMI FR278,50.619638694638695
2004,Split SPU,Lyon LYS,60.26999358151476
2005,Lisbon LIS,Berlin SXFBerlin (Schonefeld) SXF U27651,78.69252408960078
2006,Vienna VIE,Bergen BGO,93.6132460312092
2007,Farranfore KIR,Dublin DUB EI3201,108.37968122748329
2008,Pula PUY,Berlin TXLBerlin (Tegel) TXL EW8963,113.34323870967741
2009,Oslo OSLOslo (Gardermoen) OSL,Billund BLL DY994,134.02
2010,Billund BLL,Alicante ALC DY5377,457.9567441513192
2011,Istanbul SAWIstanbul (Sabiha Gokcen) SAW,Krasnodar KRR,205.73172499762336
2012,Prague PRG,Copenhagen CPH,291.20808103991897
2013,London LGWLondon (Gatwick) LGW,Bordeaux BOD,67.52048076923077
2014,Paris ORYParis (Orly) ORY,Naples NAP,48.075
2015,Santander SDR,Dublin DUB,56.76100966702458
2016,Thessaloni SKG,Hamburg HAM,56.56
2017,Manchester MAN,Barcelona BCN FR7542,76.64
2018,Kavala KVA,Vienna VIE,79.40622950819673
2019,Malaga AGP,Geneva GVA U21432,46.78095238095238
2020,Corfu CFU,Poznan POZ FR8071,111.56499999999998
2021,Murcia RMU,London LGWLondon (Gatwick) LGW U28550,60.465
2022,Athens ATH,Paris ORYParis (Orly) ORY TO3619,159.05
2023,Bari BRI,Venice VCEVenice (Marco Polo) VCE,22.64727558533962
2024,Gdansk GDN,Bergen BGO,65.742033211918
2025,Gdansk GDN,Leeds LBA,41.54078580363153
2026,Brussels CRLBrussels (Charleroi) CRL,Manchester MAN,39.74225568181816
2027,Valencia VLC,Brussels CRLBrussels (Charleroi) CRL,61.94121050809386
2028,Milan BGYMilan (Bergamo) BGY,Dubrovnik DBV,91.01925509834166
2029,Krakow KRK,Lourdes LDELourdes-Tarbes LDE,47.338751225189895
2030,Lyon LYS,Bordeaux BOD U24303,49.70663636363636
2031,Dubrovnik DBV,Bordeaux BOD,70.56383435762365
2032,Vienna VIE,Barcelona BCN OE322,70.86913154330333
2033,Vienna VIE,Barcelona BCN OE316,67.58903614457832
2034,Naples NAP,Manchester MAN FR6834,77.205
2035,Marseille MRS,Warsaw WMIWarsaw (Modlin) WMI FR7008,82.24577205882352
2036,Copenhagen CPH,Vienna VIE OE321,78.72727784730913
2037,Lisbon LIS,Memmingen FMM FR8860,100.71313131313133
2038,Cork ORK,Milan BGYMilan (Bergamo) BGY FR9049,100.0441378878879
2039,Rhodes RHO,Bristol BRS U26013,123.97229284611426
2040,Moscow VKOMoscow (Vnukovo) VKO,Larnaca LCA DP825,281.2011111111111
2041,Prague PRG,Samara KUF,329.80923809523813
2042,Geneva GVA,Pula PUY,106.43440526687877
2043,Milan BGYMilan (Bergamo) BGY,Heraklion HER,101.76982843137256
2044,Pisa PSA,East Midla EMA,163.11610714285715
2045,Dusseldorf NRNDusseldorf (Weeze) NRN,Porto OPO,84.20418018068001
2046,Preveza PVKPreveza-Lefkas PVK,Berlin TXLBerlin (Tegel) TXL,53.14104089219331
2047,Poznan POZ,Rome CIARome (Ciampino) CIA FR7171,62.13750000000001
2048,Berlin SXFBerlin (Schonefeld) SXF,Toulouse TLS FR2033,48.14876923076923
2049,Barcelona BCN,Manchester MAN U21846,74.85666666666667
2050,Bordeaux BOD,Menorca MAH,38.13858852713178
2051,Brussels CRLBrussels (Charleroi) CRL,Pisa PSA,43.46448839515438
2052,Venice TSFVenice (Treviso) TSF,Warsaw WMIWarsaw (Modlin) WMI,43.99222222222222
2053,Porto OPO,London LGWLondon (Gatwick) LGW,45.97941176470589
2054,Moscow VKOMoscow (Vnukovo) VKO,Cheboksary CSY,50.268135134794875
2055,Naples NAP,Geneva GVA U21554,49.241818181818175
2056,Lyon LYS,Nantes NTE U24353,54.57543778801843
2057,Frankfurt HHNFrankfurt (Hahn) HHN,Thessaloni SKG,93.89531944444445
2058,Brussels CRLBrussels (Charleroi) CRL,Marseille MRS FR6316,55.97
2059,Rhodes RHO,Heraklion HER,60.44037037037037
2060,Rhodes RHO,Rome FCORome (Fiumicino) FCO,57.98
2061,Krakow KRK,Valencia VLC,58.085737704918024
2062,London STNLondon (Stansted) STN,Kefalonia EFL,115.09353730971687
2063,Paris ORYParis (Orly) ORY,Naples NAP U24251,62.19636363636363
2064,Leeds LBA,Chania CHQ,65.13692307692308
2065,Brussels BRU,Madrid MAD FR2951,89.62937499999998
2066,Bordeaux BOD,Vienna VIE OE127,83.12074074074074
2067,Moscow VKOMoscow (Vnukovo) VKO,Cologne CGNCologne-Bonn CGN,117.02414004914004
